%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848            0.875       0.10999809        1117.7924       -2407244.2        2181.8507        16.936248       -36473.397        33.058344     0.0014259421       -3.0708661     0.0027833368        2407245.4        36473.416        3.0708677 
       0.41051848            0.625       0.10999809        648.89192       -2399508.7        1432.8969        9.8316957       -36356.193        21.710559     0.0008277765       -3.0609982     0.0018279136        2399509.3        36356.201        3.0609988 
       0.41051848            0.375       0.10999809       -76.479806       -2395530.5        709.45658       -1.1587849       -36295.917        10.749342   -9.7563531e-05       -3.0559232    0.00090503746        2395530.6        36295.919        3.0559234 
       0.41051848            0.125       0.10999809       -952.51397         -2395771       -1.6226584        -14.43203        -36299.56     -0.024585734    -0.0012151002         -3.05623   -2.0699881e-06        2395771.2        36299.563        3.0562302 
       0.41051848           -0.125       0.10999809       -1893.5841       -2400485.8       -712.36469       -28.690668       -36370.996       -10.793404    -0.0024156017       -3.0622445   -0.00090874727        2400486.6        36371.009        3.0622456 
       0.41051848           -0.375       0.10999809         -2821.44       -2409757.8       -1434.5516       -42.749091       -36511.481        -21.73563    -0.0035992462       -3.0740726    -0.0018300245        2409759.8        36511.513        3.0740752 
       0.41051848           -0.625       0.10999809       -3654.0115       -2423502.5       -2180.8159        -55.36381       -36719.735       -33.042665    -0.0046613384       -3.0916065    -0.0027820167        2423506.2        36719.792        3.0916112 
       0.41051848           -0.875       0.10999809       -4293.2753       -2441447.2        -2965.687       -65.049626       -36991.625       -44.934652    -0.0054768327       -3.1144981    -0.0037832588        2441452.8        36991.709        3.1145052 
       0.41051848           -1.125       0.10999809          -4609.3       -2463076.5       -3806.0797        -69.83788       -37319.341       -57.667875    -0.0058799781       -3.1420901    -0.0048553284        2463083.8        37319.451        3.1420994 
       0.41051848           -1.375       0.10999809       -4416.1074       -2487525.1       -4719.4017       -66.910718       -37689.775       -71.506087    -0.0056335267       -3.1732786    -0.0060204323        2487533.5        37689.902        3.1732893 
       0.41051848           -1.625       0.10999809       -3431.3759       -2513371.1       -5713.2148       -51.990543       -38081.381       -86.563861    -0.0043773273       -3.2062498    -0.0072882168          2513380        38081.515        3.2062611 
       0.41051848           -1.875       0.10999809       -1202.6876       -2538213.6       -6747.3764       -18.222539       -38457.782       -102.23298    -0.0015342409       -3.2379408     -0.008607473        2538222.9        38457.922        3.2379526 
       0.41051848           -2.125       0.10999809        3045.9099       -2557728.5        -7611.781        46.150151       -38753.463       -115.33002     0.0038855973       -3.2628355    -0.0097101741        2557741.7        38753.662        3.2628523 
