%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
        5.7769084            3.375            0.125       -1749860.7        16615.678        8429.9276 
        5.7769084            3.375            0.375       -1747565.8        13606.067        22217.809 
        5.7769084            3.375            0.625       -1756111.8        19013.177        29034.441 
        5.8602014            3.625            0.125       -1729383.8        35783.993        8131.7895 
        5.8602014            3.625            0.375       -1735220.2        38899.228        22140.856 
        5.8602014            3.625            0.625       -1714904.2        54086.995        28076.438 
        5.9434943            3.875            0.125       -1695194.1        29437.312        7169.8565 
        5.9434943            3.875            0.375       -1672821.4         33036.84        24397.671 
        5.9434943            3.875            0.625       -1931366.3        51539.071        37520.783 
        5.4534201            3.125            0.125       -1699672.3       -22927.726        9419.5288 
        5.4534201            3.125            0.375       -1734500.6       -28175.701        30709.124 
        5.4534201            3.125            0.625         -1333472       -41100.183        50630.066 
        5.5322107            3.375            0.125       -1712656.1       -557.97108        9642.1837 
        5.5322107            3.375            0.375         -1709720       -4607.4507        25368.878 
        5.5322107            3.375            0.625       -1719324.2       -1707.4602        32545.918 
        5.6110013            3.625            0.125       -1708108.1        16268.943        9052.8476 
        5.6110013            3.625            0.375       -1713854.5        19009.379        24363.417 
        5.6110013            3.625            0.625       -1693605.2         32662.01        30947.155 
        5.6897919            3.875            0.125       -1693526.1        21972.936        7895.5229 
        5.6897919            3.875            0.375       -1669435.1        25684.409        26011.213 
        5.6897919            3.875            0.625       -1946793.2        44342.788        40877.913 
        5.2132246            3.125            0.125       -1661450.6        -27783.03        10511.823 
        5.2132246            3.125            0.375       -1696774.9       -33688.101        34591.892 
        5.2132246            3.125            0.625       -1288462.4       -49094.591        55851.193 
        5.2875129            3.375            0.125       -1675948.1       -8962.2126        10699.259 
        5.2875129            3.375            0.375       -1672666.7       -13884.952        28162.655 
        5.2875129            3.375            0.625       -1683110.1       -13071.098        35775.738 
        5.3618012            3.625            0.125       -1678742.2        7251.5026        9864.3857 
        5.3618012            3.625            0.375       -1684512.8        9747.6353        26385.814 
        5.3618012            3.625            0.625       -1664411.9        22335.539        33640.361 
