%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848           -1.125       0.10999809         -2765.58       -1477845.9       -2283.6478       -41.902728       -22391.605       -34.600725    -0.0035279869       -1.8852541    -0.0029131971        1477850.3        22391.671        1.8852596 
       0.41051848           -1.375       0.10999809       -2649.6644       -1492515.1        -2831.641       -40.146431       -22613.865       -42.903652     -0.003380116       -1.9039672    -0.0036122594        1492520.1        22613.941        1.9039736 
       0.41051848           -1.625       0.10999809       -2058.8255       -1508022.7       -3427.9289       -31.194326       -22848.828       -51.938316    -0.0026263964       -1.9237499    -0.0043729301          1508028        22848.909        1.9237566 
       0.41051848           -1.875       0.10999809       -721.61254       -1522928.2       -4048.4258       -10.933523       -23074.669       -61.339785   -0.00092054453       -1.9427645    -0.0051644838        1522933.7        23074.753        1.9427715 
       0.41051848           -2.125       0.10999809         1827.546       -1534637.1       -4567.0686         27.69009       -23252.078       -69.198009     0.0023313584       -1.9577013    -0.0058261044          1534645        23252.197        1.9577114 
       0.41051848           -2.375       0.10999809        6510.0968       -1537980.2       -4533.5036        98.637831        -23302.73       -68.689449     0.0083047809       -1.9619659    -0.0057832864        1538000.6         23303.04         1.961992 
       0.41051848           -2.625       0.10999809         15397.77       -1521230.6       -2642.1499        233.29955       -23048.949       -40.032574      0.019642581        -1.940599    -0.0033705299        1521310.9        23050.164        1.9407013 
       0.41051848           -2.875       0.10999809        50330.826         -1434779         8094.803        762.58827       -21739.076        122.64853      0.064205878       -1.8303146      0.010326354        1435684.4        21752.793        1.8314695 
       0.41051848           -3.125       0.10999809        156011.18       -1089317.4        38037.652        2363.8057       -16504.809        576.32806       0.19901987       -1.3896172      0.048523759        1101089.8        16683.179         1.404635 
       0.41051848           -3.375       0.10999809        120334.48       -634149.58        29591.033        1823.2497        -9608.327        448.34898       0.15350793      -0.80897005        0.0377486        646143.72        9790.0564       0.82427069 
       0.41051848           -3.625       0.10999809        100932.44       -270495.57        24649.653        1529.2795       -4098.4177        373.47958        0.1287572      -0.34506498      0.031444995        289763.38        4390.3543       0.36964449 
       0.41051848           -3.875       0.10999809        95802.345        52132.602        22773.926        1451.5507        789.88791        345.05948       0.12221285      0.066504363      0.029052173         111420.6        1688.1908       0.14213669 
       0.41051848           -4.125       0.10999809        25108.477        250269.53        2438.1822        380.43148        3791.9625        36.942154      0.032030307       0.31926308      0.003110333         251537.7        3811.1773       0.32088087 
       0.41051848           -4.375       0.10999809        1179.6712        275650.78       -5487.0998        17.873806        4176.5269       -83.137876     0.0015048795       0.35164136    -0.0069997671        275707.91        4177.3926       0.35171424 
       0.41051848           -4.625       0.10999809       -8812.5217        242661.43       -8271.7568       -133.52306        3676.6884       -125.32965     -0.011241931       0.30955761      -0.01055209        242962.25        3681.2462       0.30994135 
       0.41051848           -4.875       0.10999809       -20979.492        157037.49       -11780.932        -317.8711        2379.3559       -178.49898     -0.026763056       0.20032912     -0.015028665        158870.08        2407.1224       0.20266691 
      -0.10999809           -4.875       0.41051848        2022.7854        159255.65       -30526.128        30.648263        2412.9644       -462.51709     0.0025804208       0.20315877      -0.03894148         162167.5        2457.0833       0.20687335 
      -0.10999809           -4.625       0.41051848       -853.43872        241982.52       -19436.163        -12.93089        3666.4019       -294.48732    -0.0010887122       0.30869154     -0.024794266        242763.33        3678.2323        0.3096876 
      -0.10999809           -4.375       0.41051848       -3486.9566        276978.45       -11023.026       -52.832676        4196.6431       -167.01554    -0.0044482304       0.35333504     -0.014061821        277219.63        4200.2975       0.35364271 
      -0.10999809           -4.125       0.41051848       -9104.3918        255575.84        16246.177       -137.94533        3872.3612         246.1542     -0.011614263       0.32603222      0.020724875        256253.46        3882.6282       0.32689665 
      -0.10999809           -3.875       0.41051848        -27285.08        55703.498        91678.295        -413.4103         843.9924        1389.0651     -0.034806949      0.071059672       0.11695189        110689.95        1677.1205       0.14120463 
      -0.10999809           -3.625       0.41051848       -28456.828       -269844.44        97316.798       -431.16405       -4088.5521        1474.4969     -0.036301721      -0.34423435        0.1241448        288264.41        4367.6426       0.36773228 
      -0.10999809           -3.375       0.41051848       -33719.542       -636082.27        116424.39       -510.90216       -9637.6101        1764.0059     -0.043015245      -0.81143553       0.14851991        647527.84        9811.0278       0.82603638 
