%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.175       -1.1504448          0.28125       -50.289091        8462.2042        70.002011 
            6.975       -1.1183766          0.28125       -96.445385        8456.9581         82.62209 
            7.775       -1.0388743          0.28125        81.093188        8393.1143        77.948349 
            7.575       -1.0121509          0.28125        42.330191        8381.3737        69.881845 
            7.375      -0.98542743          0.28125       -7.6858943          8372.82        67.064288 
            7.175      -0.95870397          0.28125       -60.387005        8367.5421        75.685319 
            6.975      -0.93198052          0.28125       -105.87387        8361.9166        89.013447 
            7.775      -0.83109947          0.28125        86.551789         8295.425        84.454721 
            7.575      -0.80972071          0.28125        42.062512        8283.0696        75.501264 
            7.375      -0.78834194          0.28125       -12.416725        8273.5477        72.265597 
            7.175      -0.76696318          0.28125       -67.811873          8267.67        81.325336 
            6.975      -0.74558441          0.28125       -114.22215        8262.8868        95.360532 
            7.775       -0.6233246          0.28125        92.869001        8187.2539        91.004906 
            7.575      -0.60729053          0.28125        43.659352        8175.7448        81.150798 
            7.375      -0.59125646          0.28125       -15.168732        8166.8922        77.479776 
            7.175      -0.57522238          0.28125       -73.750977        8161.8481        86.969814 
            6.975      -0.55918831          0.28125       -121.93063        8158.6856        101.71159 
            7.775      -0.41554974          0.28125        99.703655        8069.6876        97.651035 
            7.575      -0.40486035          0.28125         46.28483             8060        86.874096 
            7.375      -0.39417097          0.28125        -16.74634        8052.7664        82.751939 
            7.175      -0.38348159          0.28125       -78.862097        8049.5875        92.663557 
            6.975      -0.37279221          0.28125        -129.3533        8048.6344        108.11352 
            7.775      -0.20777487          0.28125        107.03641        7943.2175        104.44651 
            7.575      -0.20243018          0.28125          49.6003        7935.9924        92.718901 
            7.375      -0.19708549          0.28125       -17.711154        7931.1146        88.118784 
            7.175      -0.19174079          0.28125       -83.515086        7930.5085        98.444136 
            6.975       -0.1863961          0.28125       -136.61139        7932.3166        114.59879 
            7.775   -1.0928758e-15          0.28125        114.71812        7807.9765        111.44382 
            7.575   -1.0096091e-15          0.28125        53.336834        7803.6915        98.721711 
            7.375   -8.1878948e-16          0.28125       -18.236427        7801.8125        93.613698 
            7.175   -7.6327833e-16          0.28125       -87.890493         7804.348        104.34642 
            6.975   -8.1185059e-16          0.28125       -143.81669        7809.4053        121.21278 
            7.775       0.20777487          0.28125        122.81693        7663.8281        118.68667 
            7.575       0.20243018          0.28125        57.464453        7663.0297         104.9209 
            7.375       0.19708549          0.28125       -18.465676        7664.6784        99.269634 
            7.175       0.19174079          0.28125       -92.111513        7670.8442        110.40169 
            6.975        0.1863961          0.28125        -151.0262        7679.6293        127.98597 
            7.775       0.41554974          0.28125        131.42243        7510.6072        126.22627 
            7.575       0.40486035          0.28125        61.995783        7513.7346        111.35514 
            7.375       0.39417097          0.28125       -18.488988        7519.4687        105.12027 
            7.175       0.38348159          0.28125       -96.264541        7529.7704        116.63982 
            6.975       0.37279221          0.28125       -158.28297        7542.7446        134.94464 
            7.775        0.6233246          0.28125        140.48063        7347.9533        134.12233 
            7.575       0.60729053          0.28125         66.83069        7355.5263        118.07781 
            7.375       0.59125646          0.28125       -18.307299        7365.8826        111.20554 
