%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
      -0.26042355             -1.3       0.38975138        1344890.3    3.3177732e+08       -551092.96 
      -0.26042355             -1.1       0.38975138        517749.32    3.3452231e+08        545576.38 
      -0.26042355             -0.9       0.38975138        207200.76    3.3238146e+08        787949.59 
      -0.26042355             -0.7       0.38975138        75217.247    3.2918678e+08        727637.04 
      -0.26042355             -0.5       0.38975138        16251.274    3.2628526e+08        552800.23 
      -0.26042355             -0.3       0.38975138       -7492.0623    3.2420571e+08        332014.49 
      -0.26042355             -0.1       0.38975138       -13781.363    3.2317231e+08        93460.443 
      -0.26042355              0.1       0.38975138        -13824.23     3.232704e+08       -149161.46 
      -0.26042355              0.3       0.38975138       -17149.706    3.2449948e+08       -385786.69 
      -0.26042355              0.5       0.38975138       -34756.133    3.2677289e+08       -602478.62 
      -0.26042355              0.7       0.38975138       -83983.018    3.2986422e+08       -770506.19 
      -0.26042355              0.9       0.38975138       -202003.64    3.3324007e+08       -820215.52 
      -0.26042355              1.1       0.38975138       -493835.68     3.355427e+08       -561271.82 
      -0.26042355              1.3       0.38975138       -1298386.8    3.3291162e+08        562693.79 
      -0.26042355              1.5       0.38975138       -2787493.9    3.1791174e+08        2787576.7 
      -0.26042355              1.7       0.38975138         -3128697    2.9274167e+08          3217313 
      -0.26042355              1.9       0.38975138       -3008646.3    2.6827752e+08        2677982.8 
      -0.26042355              2.1       0.38975138       -3423465.6    2.4542165e+08        2380226.1 
      -0.26042355              2.3       0.38975138       -4304744.9    2.2310611e+08        1374669.6 
      -0.26042355              2.5       0.38975138        -13470773    1.7293287e+08         11635451 
      -0.26042355              2.7       0.38975138        -19219294         58060614         10894170 
      -0.26042355              2.9       0.38975138       -9632717.3         39878233        -15328394 
      -0.26042355              3.1       0.38975138        -19462070         52614724         -8621328 
      -0.26042355              3.3       0.38975138        -20883903         32458559        -10539612 
      -0.26042355              3.5       0.38975138        -20122793         16146409        -10859426 
      -0.26042355              3.7       0.38975138        -19718065           487274        -10105713 
      -0.26042355              3.9       0.38975138        -24629549        -51411239        827656.29 
      -0.26042355              4.1       0.38975138       -9761458.4        -99945391       -6300231.6 
      -0.26042355              4.3       0.38975138       -5663403.6        -97774574       -5510323.8 
      -0.26042355              4.5       0.38975138       -3661378.3        -87884679       -5085052.8 
      -0.26042355              4.7       0.38975138       -2507179.8        -72514547       -4998476.6 
      -0.26042355              4.9       0.38975138       -1858351.9        -45797406       -5539806.9 
      -0.38975138             -4.9       0.26042355       -6916.8583        -45139867          5629920 
      -0.38975138             -4.7       0.26042355        839479.66        -72445011        5333963.8 
      -0.38975138             -4.5       0.26042355        1914164.3        -88511739        5762443.5 
      -0.38975138             -4.3       0.26042355        3573244.9        -99748970        6811210.4 
      -0.38975138             -4.1       0.26042355        6874075.7   -1.0647824e+08        9197388.9 
      -0.38975138             -3.9       0.26042355         24626864        -57101094        6937622.9 
      -0.38975138             -3.7       0.26042355         15116896       -181394.43         15107646 
      -0.38975138             -3.5       0.26042355         15033726         15594641         15694965 
      -0.38975138             -3.3       0.26042355         15639927         33202090         15047867 
      -0.38975138             -3.1       0.26042355         14546960         54630875         13061799 
      -0.38975138             -2.9       0.26042355        7919224.6         62191799         11792572 
      -0.38975138             -2.7       0.26042355         18719297         91461908         302437.6 
      -0.38975138             -2.5       0.26042355         16116346    1.8086464e+08       -3609000.6 
      -0.38975138             -2.3       0.26042355        4396754.3    2.2426247e+08        36787.589 
      -0.38975138             -2.1       0.26042355        4107404.5    2.4545106e+08       -927391.58 
      -0.38975138             -1.9       0.26042355        3856587.4     2.677172e+08       -1328352.4 
      -0.38975138             -1.7       0.26042355          4171206     2.918292e+08       -1788730.1 
      -0.38975138             -1.5       0.26042355          3700742    3.1680255e+08       -1547589.2 
      -0.38975138             -1.3       0.26042355        1496018.9    3.3181746e+08       -96575.945 
      -0.38975138             -1.1       0.26042355        318888.35    3.3461557e+08        618946.94 
      -0.38975138             -0.9       0.26042355       -66005.796    3.3250873e+08        744371.47 
      -0.38975138             -0.7       0.26042355       -173294.51     3.293253e+08        656777.96 
      -0.38975138             -0.5       0.26042355        -169940.1    3.2642346e+08        489307.29 
      -0.38975138             -0.3       0.26042355       -116475.41    3.2434003e+08        291207.15 
      -0.38975138             -0.1       0.26042355       -40086.952    3.2330323e+08        82179.748 
      -0.38975138              0.1       0.26042355        43428.429    3.2339998e+08       -128953.55 
      -0.38975138              0.3       0.26042355        121148.11    3.2462964e+08       -336124.55 
      -0.38975138              0.5       0.26042355        177330.14    3.2690376e+08       -530292.95 
      -0.38975138              0.7       0.26042355        184873.11    3.2999152e+08       -691255.63 
      -0.38975138              0.9       0.26042355        83248.304    3.3335112e+08       -768822.32 
      -0.38975138              1.1       0.26042355       -295041.78    3.3561326e+08       -628094.93 
      -0.38975138              1.3       0.26042355       -1467347.4    3.3292141e+08        111418.01 
      -0.38975138              1.5       0.26042355       -3671103.9     3.179108e+08        1596404.5 
      -0.38975138              1.7       0.26042355         -4129211    2.9283791e+08        1869705.7 
      -0.38975138              1.9       0.26042355       -3794535.8    2.6857367e+08          1442776 
      -0.38975138              2.1       0.26042355         -4019624     2.461133e+08        1089115.5 
      -0.38975138              2.3       0.26042355       -4178649.4    2.2474843e+08        245767.82 
      -0.38975138              2.5       0.26042355        -17622810    1.7620874e+08        5176626.7 
      -0.38975138              2.7       0.26042355        -22323363         63469304        2744119.7 
      -0.38975138              2.9       0.26042355       -2285661.8         45681820        -14975662 
      -0.38975138              3.1       0.26042355        -14839323         56308640        -13035388 
      -0.38975138              3.3       0.26042355        -15564856         33359299        -15340046 
      -0.38975138              3.5       0.26042355        -14890250         15588155        -15881391 
      -0.38975138              3.7       0.26042355        -14847170       -179995.67        -15216799 
      -0.38975138              3.9       0.26042355        -24508914        -56769544         -7385477 
      -0.38975138              4.1       0.26042355         -6625141   -1.0669093e+08       -8813744.4 
      -0.38975138              4.3       0.26042355       -3308591.9   -1.0030304e+08       -6469224.2 
      -0.38975138              4.5       0.26042355       -1702059.7        -89184473       -5507607.3 
      -0.38975138              4.7       0.26042355        -661096.2        -73113443       -5138944.8 
      -0.38975138              4.9       0.26042355        172347.52        -45630564       -5470555.9 
       -0.4597431             -4.9      0.091448588       -2431691.1        -45020428        2420143.9 
       -0.4597431             -4.7      0.091448588       -1527113.6        -72858064        2319864.9 
       -0.4597431             -4.5      0.091448588       -772255.58        -89396334        2539024.1 
       -0.4597431             -4.3      0.091448588        138656.09   -1.0150262e+08        3067626.6 
       -0.4597431             -4.1      0.091448588        1700167.7   -1.1043115e+08        4220322.3 
       -0.4597431             -3.9      0.091448588         22376573        -60325478        6169846.6 
       -0.4597431             -3.7      0.091448588        8611892.8       -689712.15        8395196.6 
