%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
        4.0176556            3.875       0.12425018       -1574092.6        22516.624        6638.7597 
        4.2630977            3.875       0.12423855       -1616619.6        21289.811        7069.5659 
        4.5084951            3.875         0.124242       -1656423.9        20123.483         7242.231 
        4.7538922            3.875       0.12424107       -1693387.8        19095.127        7174.7407 
        4.9993159            3.875       0.12423405       -1727019.5        18381.597         7010.233 
        5.2447321            3.875       0.12423987       -1756550.1        18182.479        6817.9944 
        5.4901391            3.875       0.12424867       -1780205.2        19075.922        6636.4225 
        5.7355664            3.875       0.12424933       -1793395.6        22603.241        6215.6585 
        5.9810053            3.875       0.12425258         -1786797         31350.35        5628.0349 
        6.2264256            3.875       0.12427545       -1741313.2        50753.252        4577.0834 
        6.4718634            3.875       0.12434204         -1622191        88359.946        3164.6601 
        6.7172903            3.875       0.12450245       -1428401.4        123801.67        8167.5211 
        6.9625696            3.875       0.12480593       -1108008.4        211911.95        8158.3518 
